agef,pid,current_workingf,maritalf,logfamincf,logincf,n_logincf,ownhomef,num_marriagef,marriedf,birthyearf,whitef,eduf,fambus_everf,n_childf,n_obsf
28,18038,1,1,11.855877,10.963879,,,Actual number of marriages,1,1956,1,12,1,2,22
29,18038,1,1,11.792923,10.754279,,,Actual number of marriages,1,1956,1,12,1,2,22
30,18038,1,1,11.174742,10.807836,,,Actual number of marriages,1,1956,1,12,1,2,22
31,18038,1,1,11.278784,10.968629,,0,Actual number of marriages,1,1956,1,12,1,2,22
32,18038,1,1,11.016989,11.016989,,0,Actual number of marriages,1,1956,1,12,1,2,22
33,18038,1,1,11.213279,11.213279,,0,Actual number of marriages,1,1956,1,12,1,2,22
34,18038,1,1,11.083385,11.083385,,0,Actual number of marriages,1,1956,1,12,1,2,22
35,18038,1,1,11.39702,11.391074,,0,Actual number of marriages,1,1956,1,12,1,2,22
36,18038,1,1,11.228438,11.228438,,0,Actual number of marriages,1,1956,1,12,1,2,22
37,18038,1,1,11.340933,11.19874,,0,Actual number of marriages,1,1956,1,12,1,2,22
38,18038,1,1,11.174394,11.174394,,0,Actual number of marriages,1,1956,1,12,1,2,22
39,18038,1,1,11.119985,11.119985,,0,Actual number of marriages,1,1956,1,12,1,2,22
40,18038,1,1,11.030763,10.916542,,0,Actual number of marriages,1,1956,1,12,1,2,22
44,18038,1,1,10.99826,10.99826,,0,Actual number of marriages,1,1956,1,12,1,2,22
46,18038,1,1,10.989614,10.989614,,0,Actual number of marriages,1,1956,1,12,1,2,22
48,18038,1,1,11.055429,11.055429,,,Actual number of marriages,1,1956,1,12,1,2,22
50,18038,1,1,11.608917,10.952909,,,Actual number of marriages,1,1956,1,12,1,2,22
52,18038,1,1,11.442932,10.675677,,,Actual number of marriages,1,1956,1,12,1,2,22
54,18038,1,1,11.221146,10.728783,,,Actual number of marriages,1,1956,1,12,1,2,22
25,18030,1,1,11.516712,11.468764,,,Actual number of marriages,1,1953,1,12,1,3,16
26,18030,1,1,11.73011,11.688222,,,Actual number of marriages,1,1953,1,12,1,3,16
27,18030,1,1,11.198776,11.153962,,,Actual number of marriages,1,1953,1,12,1,3,16
28,18030,1,1,11.210739,11.174371,,,Actual number of marriages,1,1953,1,12,1,3,16
29,18030,1,1,11.285774,11.254025,,,Actual number of marriages,1,1953,1,12,1,3,16
30,18030,1,1,11.327065,11.171772,,,Actual number of marriages,1,1953,1,12,1,3,16
31,18030,1,1,11.508526,11.271363,,,Actual number of marriages,1,1953,1,12,1,3,16
32,18030,1,1,11.347343,10.582022,,,Actual number of marriages,1,1953,1,12,1,3,16
33,18030,1,1,11.288969,10.491374,,,Actual number of marriages,1,1953,1,12,1,3,16
34,18030,1,1,11.515173,10.832497,,,Actual number of marriages,1,1953,1,12,1,3,16
35,18030,1,1,12.599398,11.885069,,,Actual number of marriages,1,1953,1,12,1,3,16
36,18030,1,1,11.818938,11.014317,,,Actual number of marriages,1,1953,1,12,1,3,16
37,18030,1,1,12.037351,11.231483,,,Actual number of marriages,1,1953,1,12,1,3,16
38,18030,1,1,12.078239,10.95827,,,Actual number of marriages,1,1953,1,12,1,3,16
39,18030,1,1,11.181918,9.2768297,,,Actual number of marriages,1,1953,1,12,1,3,16
43,18030,1,1,12.371273,11.427367,,,Actual number of marriages,1,1953,1,12,1,3,16
25,18031,1,1,11.099408,11.056588,,,Actual number of marriages,0,1952,1,12,1,2,25
26,18031,1,1,11.255191,11.255191,,,Actual number of marriages,0,1952,1,12,1,2,25
27,18031,1,1,11.508763,11.3628,,,Actual number of marriages,0,1952,1,12,1,2,25
28,18031,1,1,11.308934,11.147944,,0,Actual number of marriages,0,1952,1,12,1,2,25
29,18031,1,1,10.958608,10.946588,,0,Actual number of marriages,0,1952,1,12,1,2,25
30,18031,1,1,10.428194,10.122623,,0,Actual number of marriages,0,1952,1,12,1,2,25
31,18031,1,1,11.091702,11.083219,,0,Actual number of marriages,0,1952,1,12,1,2,25
32,18031,1,1,10.901578,10.880497,,0,Actual number of marriages,0,1952,1,12,1,2,25
33,18031,1,1,11.210799,10.967854,,0,Actual number of marriages,0,1952,1,12,1,2,25
34,18031,1,1,11.51823,10.869711,,0,Actual number of marriages,0,1952,1,12,1,2,25
35,18031,1,1,11.560629,10.90598,,0,Actual number of marriages,0,1952,1,12,1,2,25
36,18031,1,1,11.200115,10.834667,,0,Actual number of marriages,0,1952,1,12,1,2,25
37,18031,1,1,11.058919,10.82854,,0,Actual number of marriages,0,1952,1,12,1,2,25
38,18031,1,1,11.231092,10.775618,,0,Actual number of marriages,0,1952,1,12,1,2,25
39,18031,1,1,11.356034,10.728354,,0,Actual number of marriages,0,1952,1,12,1,2,25
40,18031,1,1,10.985932,10.702345,,0,Actual number of marriages,0,1952,1,12,1,2,25
41,18031,1,1,10.896367,10.672631,,0,Actual number of marriages,0,1952,1,12,1,2,25
42,18031,1,1,11.609674,10.848263,,0,Actual number of marriages,0,1952,1,12,1,2,25
43,18031,1,1,10.73877,10.553332,,0,Actual number of marriages,0,1952,1,12,1,2,25
44,18031,1,1,10.629601,10.62886,,0,Actual number of marriages,0,1952,1,12,1,2,25
46,18031,1,1,10.659831,10.551114,,0,Actual number of marriages,0,1952,1,12,1,2,25
48,18031,0,1,10.847977,10.847977,,0,Actual number of marriages,0,1952,1,12,1,2,25
50,18031,0,1,10.541188,9.8157892,,0,Actual number of marriages,0,1952,1,12,1,2,25
52,18031,0,1,10.555474,9.5873785,,0,Actual number of marriages,0,1952,1,12,1,2,25
54,18031,0,1,11.217419,10.993731,,0,Actual number of marriages,0,1952,1,12,1,2,25
25,18035,1,1,10.853398,10.647874,,0,Actual number of marriages,0,1946,1,13,0,2,28
26,18035,1,1,10.884153,10.734656,,,Actual number of marriages,0,1946,1,13,0,2,28
27,18035,1,1,10.736071,10.687868,,,Actual number of marriages,0,1946,1,13,0,2,28
28,18035,1,1,10.800708,10.800708,,,Actual number of marriages,0,1946,1,13,0,2,28
29,18035,1,1,10.818818,10.818818,,,Actual number of marriages,0,1946,1,13,0,2,28
30,18035,1,1,10.935354,10.81569,,,Actual number of marriages,0,1946,1,13,0,2,28
31,18035,1,1,11.316449,11.087359,,,Actual number of marriages,0,1946,1,13,0,2,28
32,18035,1,1,11.599523,11.429543,,,Actual number of marriages,0,1946,1,13,0,2,28
33,18035,1,1,11.017325,10.966905,,,Actual number of marriages,0,1946,1,13,0,2,28
34,18035,1,1,11.144753,10.971641,,,Actual number of marriages,0,1946,1,13,0,2,28
35,18035,1,1,11.273043,11.09741,,,Actual number of marriages,0,1946,1,13,0,2,28
36,18035,1,1,11.172045,10.91108,,,Actual number of marriages,0,1946,1,13,0,2,28
37,18035,1,1,11.279334,11.083219,,,Actual number of marriages,0,1946,1,13,0,2,28
38,18035,1,1,11.463926,11.17899,,,Actual number of marriages,0,1946,1,13,0,2,28
39,18035,1,1,11.410639,11.175493,,,Actual number of marriages,0,1946,1,13,0,2,28
40,18035,1,1,11.348787,11.247005,,,Actual number of marriages,0,1946,1,13,0,2,28
41,18035,1,1,11.368015,11.209791,,,Actual number of marriages,0,1946,1,13,0,2,28
42,18035,1,1,11.391994,11.30467,,,Actual number of marriages,0,1946,1,13,0,2,28
43,18035,1,1,11.453037,11.259323,,,Actual number of marriages,0,1946,1,13,0,2,28
44,18035,1,1,11.711786,11.429543,,,Actual number of marriages,0,1946,1,13,0,2,28
45,18035,1,1,11.599171,11.257258,,,Actual number of marriages,0,1946,1,13,0,2,28
46,18035,1,1,11.543581,11.395493,,,Actual number of marriages,0,1946,1,13,0,2,28
47,18035,1,1,11.445231,11.19874,,,Actual number of marriages,0,1946,1,13,0,2,28
48,18035,1,1,11.62978,11.302204,,,Actual number of marriages,0,1946,1,13,0,2,28
49,18035,1,1,11.415439,11.119985,,,Actual number of marriages,0,1946,1,13,0,2,28
50,18035,1,1,11.240294,11.139686,,,Actual number of marriages,0,1946,1,13,0,2,28
52,18035,1,1,11.408797,11.244262,,,Actual number of marriages,0,1946,1,13,0,2,28
54,18035,1,1,11.076511,11.072201,,,Actual number of marriages,0,1946,1,13,0,2,28
40,19003,1,1,11.032557,10.628602,,,Actual number of marriages,1,1927,1,10,0,2,14
41,19003,1,1,11.216227,11.057611,,,Actual number of marriages,1,1927,1,10,0,2,14
42,19003,1,1,11.040662,10.162441,,,Actual number of marriages,1,1927,1,10,0,2,14
43,19003,1,1,11.135561,10.876505,,,Actual number of marriages,1,1927,1,10,0,2,14
44,19003,1,1,11.385645,10.934112,,,Actual number of marriages,1,1927,1,10,0,2,14
45,19003,1,1,11.868354,11.220164,,,Actual number of marriages,1,1927,1,10,0,2,14
46,19003,1,1,11.861573,11.220673,,,Actual number of marriages,1,1927,1,10,0,2,14
47,19003,1,1,11.928411,10.964021,,,Actual number of marriages,1,1927,1,10,0,2,14
48,19003,1,1,11.278162,10.705489,,,Actual number of marriages,1,1927,1,10,0,2,14
49,19003,1,1,11.687621,11.343323,,,Actual number of marriages,1,1927,1,10,0,2,14
50,19003,1,1,11.49754,10.841227,,,Actual number of marriages,1,1927,1,10,0,2,14
51,19003,1,1,11.674464,11.385884,,,Actual number of marriages,1,1927,1,10,0,2,14
52,19003,1,1,11.974133,11.318165,,,Actual number of marriages,1,1927,1,10,0,2,14
53,19003,0,1,11.583714,10.237672,,,Actual number of marriages,1,1927,1,10,0,2,14
31,22004,1,0,10.672206,10.672206,,0,None,0,1936,0,12,1,1,16
32,22004,1,0,10.506984,10.506984,,0,None,0,1936,0,12,1,1,16
33,22004,1,0,10.434351,10.434351,,0,None,0,1936,0,12,1,1,16
34,22004,1,0,10.806375,10.662211,,0,None,0,1936,0,12,1,1,16
35,22004,1,0,10.702682,10.702682,,0,None,0,1936,0,12,1,1,16
36,22004,1,0,10.734656,10.734656,,0,None,0,1936,0,12,1,1,16
37,22004,1,0,10.993899,10.675446,,,None,0,1936,0,12,1,1,16
38,22004,1,0,11.307455,10.752612,,,None,0,1936,0,12,1,1,16
39,22004,1,0,11.395883,10.600128,,,None,0,1936,0,12,1,1,16
40,22004,1,0,10.698966,10.544815,,0,None,0,1936,0,12,1,1,16
41,22004,1,0,11.651295,11.419494,,0,None,0,1936,0,12,1,1,16
42,22004,1,0,11.571043,11.30171,,0,None,0,1936,0,12,1,1,16
43,22004,1,0,10.851974,9.6691437,,,None,0,1936,0,12,1,1,16
44,22004,1,0,10.971491,10.278494,,,None,0,1936,0,12,1,1,16
45,22004,1,0,11.312521,10.960444,,,None,0,1936,0,12,1,1,16
46,22004,1,0,10.764477,10.764477,,,None,0,1936,0,12,1,1,16
49,23003,1,1,11.445395,11.445395,,0,Actual number of marriages,0,1918,1,15,1,2,7
50,23003,1,1,11.141862,11.141862,,0,Actual number of marriages,0,1918,1,15,1,2,7
51,23003,1,1,11.207837,11.207837,,0,Actual number of marriages,0,1918,1,15,1,2,7
52,23003,1,1,11.257618,11.257618,,0,Actual number of marriages,0,1918,1,15,1,2,7
53,23003,1,1,11.094004,10.990365,,0,Actual number of marriages,0,1918,1,15,1,2,7
54,23003,1,1,10.9578,10.9578,,0,Actual number of marriages,0,1918,1,15,1,2,7
55,23003,1,1,10.828167,10.793229,,0,Actual number of marriages,0,1918,1,15,1,2,7
25,23030,1,1,10.738399,10.734656,,0,Actual number of marriages,1,1947,1,12,0,2,17
26,23030,1,1,11.240049,10.898589,,0,Actual number of marriages,1,1947,1,12,0,2,17
27,23030,1,1,10.909438,10.842224,,0,Actual number of marriages,1,1947,1,12,0,2,17
28,23030,1,1,10.685287,10.685287,,0,Actual number of marriages,1,1947,1,12,0,2,17
29,23030,1,1,11.141818,10.832497,,0,Actual number of marriages,1,1947,1,12,0,2,17
30,23030,1,1,11.249272,11.075165,,,Actual number of marriages,1,1947,1,12,0,2,17
31,23030,1,1,11.252807,11.020071,,,Actual number of marriages,1,1947,1,12,0,2,17
32,23030,1,1,11.278582,11.059614,,,Actual number of marriages,1,1947,1,12,0,2,17
33,23030,1,1,11.336284,11.120061,,,Actual number of marriages,1,1947,1,12,0,2,17
34,23030,1,1,11.592106,11.276393,,0,Actual number of marriages,1,1947,1,12,0,2,17
35,23030,1,1,11.403557,11.375386,,0,Actual number of marriages,1,1947,1,12,0,2,17
36,23030,1,1,11.368342,11.338521,,0,Actual number of marriages,1,1947,1,12,0,2,17
37,23030,1,1,11.367422,11.287931,,0,Actual number of marriages,1,1947,1,12,0,2,17
38,23030,1,1,11.797413,11.301575,,0,Actual number of marriages,1,1947,1,12,0,2,17
39,23030,1,1,11.945737,11.353474,,0,Actual number of marriages,1,1947,1,12,0,2,17
40,23030,1,1,12.160103,11.318005,,0,Actual number of marriages,1,1947,1,12,0,2,17
41,23030,1,1,12.189264,10.996786,,0,Actual number of marriages,1,1947,1,12,0,2,17
25,39003,1,1,10.821705,10.773567,,0,Actual number of marriages,1,1944,1,17,1,2,27
26,39003,1,1,10.911673,10.894013,,0,Actual number of marriages,1,1944,1,17,1,2,27
27,39003,1,1,10.873943,10.851103,,,Actual number of marriages,1,1944,1,17,1,2,27
28,39003,1,1,10.527017,10.012852,,,Actual number of marriages,1,1944,1,17,1,2,27
29,39003,1,1,10.923282,10.486855,,,Actual number of marriages,1,1944,1,17,1,2,27
30,39003,1,1,1.5830939,9.5894613,,,Actual number of marriages,1,1944,1,17,1,2,27
31,39003,1,1,10.887978,10.415404,,,Actual number of marriages,1,1944,1,17,1,2,27
32,39003,1,1,10.430152,10.000854,,,Actual number of marriages,1,1944,1,17,1,2,27
33,39003,1,1,10.606387,10.158107,,,Actual number of marriages,1,1944,1,17,1,2,27
34,39003,1,1,11.049747,10.537946,,0,Actual number of marriages,1,1944,1,17,1,2,27
35,39003,1,1,11.329561,10.877293,,0,Actual number of marriages,1,1944,1,17,1,2,27
36,39003,1,1,10.748497,10.461648,,0,Actual number of marriages,1,1944,1,17,1,2,27
37,39003,1,1,10.086808,9.7534084,,0,Actual number of marriages,1,1944,1,17,1,2,27
38,39003,1,1,.91228271,7.8398404,,0,Actual number of marriages,1,1944,1,17,1,2,27
39,39003,1,1,10.844303,10.302818,,0,Actual number of marriages,1,1944,1,17,1,2,27
40,39003,1,1,10.78298,9.5590124,,0,Actual number of marriages,1,1944,1,17,1,2,27
41,39003,1,1,10.889351,10.332685,,0,Actual number of marriages,1,1944,1,17,1,2,27
42,39003,1,1,11.380462,10.557679,,0,Actual number of marriages,1,1944,1,17,1,2,27
43,39003,1,1,10.887537,10.17817,,0,Actual number of marriages,1,1944,1,17,1,2,27
44,39003,1,1,11.413682,10.617505,,0,Actual number of marriages,1,1944,1,17,1,2,27
45,39003,1,1,11.395099,10.647479,,0,Actual number of marriages,1,1944,1,17,1,2,27
46,39003,1,1,11.117569,10.358994,,0,Actual number of marriages,1,1944,1,17,1,2,27
47,39003,1,1,11.041192,10.122643,,0,Actual number of marriages,1,1944,1,17,1,2,27
48,39003,1,1,11.376074,10.135491,,0,Actual number of marriages,1,1944,1,17,1,2,27
49,39003,1,1,12.168138,12.019723,,0,Actual number of marriages,1,1944,1,17,1,2,27
50,39003,1,1,11.81025,.48242617,,,Actual number of marriages,1,1944,1,17,1,2,27
51,39003,1,1,12.25664,10.577626,,,Actual number of marriages,1,1944,1,17,1,2,27
25,40032,1,1,11.041962,10.482346,,,Actual number of marriages,1,1960,1,12,0,3,21
26,40032,1,1,11.31065,11.102804,,,Actual number of marriages,1,1960,1,12,0,3,21
27,40032,1,1,11.355745,11.135683,,,Actual number of marriages,1,1960,1,12,0,3,21
28,40032,1,1,11.511684,11.309658,,,Actual number of marriages,1,1960,1,12,0,3,21
29,40032,1,1,11.502269,11.331643,,,Actual number of marriages,1,1960,1,12,0,3,21
30,40032,1,1,11.476427,11.14983,,,Actual number of marriages,1,1960,1,12,0,3,21
31,40032,1,1,11.443361,11.083987,,,Actual number of marriages,1,1960,1,12,0,3,21
32,40032,1,1,11.571383,11.356272,,,Actual number of marriages,1,1960,1,12,0,3,21
33,40032,1,1,11.466184,11.17575,,,Actual number of marriages,1,1960,1,12,0,3,21
34,40032,1,1,11.379166,11.151404,,,Actual number of marriages,1,1960,1,12,0,3,21
35,40032,1,1,11.337502,11.04766,,,Actual number of marriages,1,1960,1,12,0,3,21
36,40032,1,1,11.282342,10.909574,,,Actual number of marriages,1,1960,1,12,0,3,21
38,40032,1,1,11.530019,11.077208,,,Actual number of marriages,1,1960,1,12,0,3,21
40,40032,1,1,11.67971,10.99826,,,Actual number of marriages,1,1960,1,12,0,3,21
42,40032,1,1,11.571831,10.930604,,,Actual number of marriages,1,1960,1,12,0,3,21
44,40032,1,1,11.646582,11.058795,,,Actual number of marriages,1,1960,1,12,0,3,21
46,40032,1,1,11.65642,11.256096,,,Actual number of marriages,1,1960,1,12,0,3,21
48,40032,1,1,11.489452,10.924138,,,Actual number of marriages,1,1960,1,12,0,3,21
50,40032,1,1,11.491702,11.010399,,,Actual number of marriages,1,1960,1,12,0,3,21
52,40032,1,1,11.412055,10.888371,,,Actual number of marriages,1,1960,1,12,0,3,21
54,40032,1,1,11.754781,11.417516,,,Actual number of marriages,1,1960,1,12,0,3,21
25,40031,1,1,10.915321,10.330714,,,Actual number of marriages,0,1961,1,12,1,3,14
26,40031,1,1,11.012037,10.544815,,,Actual number of marriages,0,1961,1,12,1,3,14
27,40031,1,1,11.261606,11.226709,,,Actual number of marriages,0,1961,1,12,1,3,14
28,40031,1,1,11.03618,11.03618,,,Actual number of marriages,0,1961,1,12,1,3,14
29,40031,1,1,11.10658,10.918718,,,Actual number of marriages,0,1961,1,12,1,3,14
30,40031,1,1,11.183465,11.036952,,,Actual number of marriages,0,1961,1,12,1,3,14
31,40031,1,1,10.979394,10.845446,,,Actual number of marriages,0,1961,1,12,1,3,14
32,40031,1,1,11.090848,11.090848,,,Actual number of marriages,0,1961,1,12,1,3,14
33,40031,1,1,9.9875231,9.9875231,,0,Actual number of marriages,0,1961,1,12,1,3,14
34,40031,0,1,9.6512642,9.081419,,0,Actual number of marriages,0,1961,1,12,1,3,14
35,40031,1,1,10.287933,10.166236,,,Actual number of marriages,0,1961,1,12,1,3,14
37,40031,1,1,10.673332,10.210789,,,Actual number of marriages,0,1961,1,12,1,3,14
39,40031,0,1,11.043943,11.043721,,,Actual number of marriages,0,1961,1,12,1,3,14
41,40031,1,1,11.351817,10.594131,,,Actual number of marriages,0,1961,1,12,1,3,14
25,41030,1,1,10.84586,10.715867,,,Actual number of marriages,0,1953,1,12,1,2,15
26,41030,1,1,10.949031,10.407289,,,Actual number of marriages,0,1953,1,12,1,2,15
27,41030,1,1,11.241668,10.820818,,,Actual number of marriages,0,1953,1,12,1,2,15
28,41030,0,1,10.559556,8.9771461,,,Actual number of marriages,0,1953,1,12,1,2,15
29,41030,1,1,10.7592,9.960104,,,Actual number of marriages,0,1953,1,12,1,2,15
30,41030,1,1,10.948628,10.649583,,,Actual number of marriages,0,1953,1,12,1,2,15
31,41030,1,1,11.551665,10.677582,,0,Actual number of marriages,0,1953,1,12,1,2,15
32,41030,1,1,11.698741,10.635496,,0,Actual number of marriages,0,1953,1,12,1,2,15
33,41030,1,1,12.201417,11.145605,,,Actual number of marriages,0,1953,1,12,1,2,15
34,41030,1,1,12.023688,11.100454,,,Actual number of marriages,0,1953,1,12,1,2,15
35,41030,1,1,12.169668,11.073684,,,Actual number of marriages,0,1953,1,12,1,2,15
36,41030,1,1,10.82854,9.7667789,,,Actual number of marriages,0,1953,1,12,1,2,15
37,41030,1,1,10.653015,9.6773901,,,Actual number of marriages,0,1953,1,12,1,2,15
38,41030,0,1,11.706016,10.969425,,0,Actual number of marriages,0,1953,1,12,1,2,15
45,41030,1,1,9.2474632,8.357728,,0,Actual number of marriages,0,1953,1,12,1,2,15
37,41180,1,1,11.268445,11.102669,,,Actual number of marriages,1,1955,1,11,1,2,10
38,41180,1,1,11.306353,11.052133,,,Actual number of marriages,1,1955,1,11,1,2,10
39,41180,1,1,11.302204,11.027794,,,Actual number of marriages,1,1955,1,11,1,2,10
40,41180,1,1,11.325304,11.0172,,,Actual number of marriages,1,1955,1,11,1,2,10
41,41180,1,1,11.377512,11.070693,,,Actual number of marriages,1,1955,1,11,1,2,10
43,41180,0,1,11.164219,10.551114,,,Actual number of marriages,1,1955,1,11,1,2,10
45,41180,1,1,11.900498,11.226043,,,Actual number of marriages,1,1955,1,11,1,2,10
47,41180,1,1,11.239488,10.451031,,,Actual number of marriages,1,1955,1,11,1,2,10
53,41180,1,1,11.502985,10.818778,,,Actual number of marriages,1,1955,1,11,1,2,10
55,41180,1,1,11.050179,9.4009609,,,Actual number of marriages,1,1955,1,11,1,2,10
33,41183,1,1,10.79764,9.9482698,,0,Actual number of marriages,1,1960,1,14,0,2,10
34,41183,1,1,10.586403,10.525676,,,Actual number of marriages,1,1960,1,14,0,2,10
35,41183,1,1,11.211295,10.654631,,,Actual number of marriages,1,1960,1,14,0,2,10
36,41183,1,1,10.755655,10.549897,,,Actual number of marriages,1,1960,1,14,0,2,10
38,41183,1,1,11.081879,10.660314,,,Actual number of marriages,1,1960,1,14,0,2,10
40,41183,1,1,11.300944,10.702795,,,Actual number of marriages,1,1960,1,14,0,2,10
42,41183,0,1,11.584924,10.569156,,,Actual number of marriages,1,1960,1,14,0,2,10
44,41183,1,1,10.970182,10.230515,,,Actual number of marriages,1,1960,1,14,0,2,10
46,41183,1,1,11.001699,10.234445,,,Actual number of marriages,1,1960,1,14,0,2,10
48,41183,1,1,11.089856,10.344319,,,Actual number of marriages,1,1960,1,14,0,2,10
25,45030,0,1,9.5996437,7.3258204,,0,Actual number of marriages,1,1955,1,9,1,2,24
26,45030,0,1,10.131509,9.2648287,,0,Actual number of marriages,1,1955,1,9,1,2,24
27,45030,0,1,9.7941189,9.2063322,,0,Actual number of marriages,1,1955,1,9,1,2,24
28,45030,1,1,10.244232,9.3968201,,0,Actual number of marriages,1,1955,1,9,1,2,24
29,45030,1,1,10.64235,9.8244448,,0,Actual number of marriages,1,1955,1,9,1,2,24
30,45030,1,1,10.600128,9.7891989,,0,Actual number of marriages,1,1955,1,9,1,2,24
31,45030,1,1,10.399707,9.301095,,0,Actual number of marriages,1,1955,1,9,1,2,24
32,45030,1,1,10.693235,9.3092365,,0,Actual number of marriages,1,1955,1,9,1,2,24
33,45030,1,1,10.323841,8.308938,,,Actual number of marriages,1,1955,1,9,1,2,24
34,45030,1,1,10.670535,9.5163536,,0,Actual number of marriages,1,1955,1,9,1,2,24
35,45030,1,1,10.074748,8.6161327,,0,Actual number of marriages,1,1955,1,9,1,2,24
36,45030,1,1,11.010835,10.306282,,0,Actual number of marriages,1,1955,1,9,1,2,24
37,45030,1,1,10.776453,10.152299,,,Actual number of marriages,1,1955,1,9,1,2,24
38,45030,1,1,11.069223,10.304945,,,Actual number of marriages,1,1955,1,9,1,2,24
39,45030,1,1,11.484543,11.001126,,,Actual number of marriages,1,1955,1,9,1,2,24
40,45030,1,1,10.969695,10.654631,,,Actual number of marriages,1,1955,1,9,1,2,24
41,45030,1,1,11.294827,10.105612,,,Actual number of marriages,1,1955,1,9,1,2,24
